"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AJ1","AL1","AY1","AY2","GA1","GA2","GA3","GF1","GJ1","IA1","IA2","KA1","KA2","MA1","MD1","MW1","OC1","OD1","REM","EQD"
"07156099999","2010-07-24T12:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","270,1,N,0015,1","01380,1,9,N","020000,1,N,1","+0214,1","+0096,1","10238,1","03,0000,9,1","06,0000,9,1",,,"99,000,9,1",,,"05,1,+01380,1,08,1","03,1,+01800,1,06,1",,"07,99,1,07,1,08,1,01250,1,99,9,99,9",,,,,,"99999,9,10148,1","7,1,009,1,+999,9",,,"4,01,0051,9,999","SYN122AAXX  24124 07156 02670 72703 10214 20096 30148 40238 57009 60001 878// 333 60007 85846 83656 90710 91110 93100 555 60005;","Q01  00002PRCP06"
"07156099999","2010-07-24T13:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","220,1,N,0026,1","01800,1,9,N","020000,1,N,1","+0230,1","+0075,1","10233,1","01,0000,9,1",,,,"06,000,9,1",,,"03,1,+01380,1,08,1","05,1,+01800,1,06,1",,"07,99,1,07,1,08,1,01250,1,99,9,99,9",,,,,,"99999,9,10143,1","8,1,011,1,+999,9",,,"4,01,0051,9,999","SYN106AAXX  24134 07156 22670 72205 10230 20075 30143 40233 58011 878// 333 60005 83846 85656 90710 91110 93100;",
"07156099999","2010-07-24T14:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","310,1,N,0015,1","01800,1,9,N","020000,1,N,1","+0221,1","+0093,1","10232,1","01,0000,9,1",,,,"06,000,9,1",,,"07,1,+01800,1,06,1",,,"07,99,1,07,1,05,1,01750,1,99,9,99,9",,,,,,"99999,9,10142,1","6,1,009,1,+999,9",,,"4,01,0057,9,999","SYN100AAXX  24144 07156 22770 73103 10221 20093 30142 40232 56009 875// 333 60005 87656 90710 91111 93100;",
"07156099999","2010-07-24T15:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","320,1,N,0015,1","22000,1,9,N","020000,1,N,1","+0235,1","+0071,1","10227,1","03,0000,9,1",,,,"99,000,9,1",,,"04,1,+01800,1,06,1",,,"04,99,1,04,1,05,1,01750,1,00,1,00,1",,,,,,"99999,9,10137,1","7,1,011,1,+999,9",,,"4,01,0046,9,999","SYN110AAXX  24154 07156 22770 43203 10235 20071 30137 40227 57011 84500 333 60007 84656 90710 91109 93100 555 60005;",
"07156099999","2010-07-24T16:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","250,1,N,0015,1","99999,9,9,N","999999,9,N,1","+0245,1","+0072,1","10220,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10131,1","8,1,012,1,+999,9",,,,"SYN082AAXX  24164 07156 26/// /2503 10245 20072 30131 40220 58012 333 60005 90710 91109;",
"07156099999","2010-07-24T17:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","340,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0248,1","+0083,1","10215,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10126,1","7,1,016,1,+999,9",,,,"SYN082AAXX  24174 07156 26/// /3402 10248 20083 30126 40215 57016 333 60005 90710 91105;",
"07156099999","2010-07-24T18:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","100,1,N,0015,1","99999,9,9,N","999999,9,N,1","+0226,1","+0079,1","10214,1","03,0000,9,1","12,0000,9,1",,,,,,,,,,,,,"999,M,+0248,1","999,N,+0158,1","99999,9,10124,1","6,1,013,1,+999,9",,,"4,01,0036,9,999","SYN110AAXX  24184 07156 06/// /1003 10226 20079 30124 40214 56013 60002 333 10248 20158 60007 90710 91107 555 60005;","Q01  00002PRCP12"
"07156099999","2010-07-24T19:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","250,1,N,0015,1","99999,9,9,N","999999,9,N,1","+0222,1","+0087,1","10215,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10125,1","5,1,006,1,+999,9",,,,"SYN082AAXX  24194 07156 26/// /2503 10222 20087 30125 40215 55006 333 60005 90710 91106;",
"07156099999","2010-07-24T20:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","080,1,N,0015,1","99999,9,9,N","999999,9,N,1","+0215,1","+0091,1","10213,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10123,1","7,1,003,1,+999,9",,,,"SYN082AAXX  24204 07156 26/// /0803 10215 20091 30123 40213 57003 333 60005 90710 91107;",
"07156099999","2010-07-24T21:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","110,1,N,0021,1","99999,9,9,N","999999,9,N,1","+0212,1","+0091,1","10213,1","03,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10123,1","8,1,001,1,+999,9",,,"4,01,0046,9,999","SYN092AAXX  24214 07156 26/// /1104 10212 20091 30123 40213 58001 333 60007 90710 91109 555 60005;",
"07156099999","2010-07-24T22:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","100,1,N,0021,1","99999,9,9,N","999999,9,N,1","+0198,1","+0102,1","10212,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10121,1","7,1,004,1,+999,9",,,,"SYN082AAXX  24224 07156 26/// /1004 10198 20102 30121 40212 57004 333 60005 90710 91108;",
"07156099999","2010-07-24T23:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","040,1,N,0005,1","99999,9,9,N","999999,9,N,1","+0195,1","+0105,1","10211,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10120,1","8,1,003,1,+999,9",,,,"SYN082AAXX  24234 07156 26/// /0401 10195 20105 30120 40211 58003 333 60005 90710 91107;",
"07156099999","2010-07-25T00:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","050,1,N,0015,1","99999,9,9,N","999999,9,N,1","+0189,1","+0105,1","10210,1","03,0000,9,1","06,0000,9,1",,,,,,,,,,,,,,,"99999,9,10119,1","6,1,004,1,+999,9",,,"4,01,0026,9,999","SYN098AAXX  25004 07156 06/// /0503 10189 20105 30119 40210 56004 60001 333 60007 90710 91105 555 60005;","Q01  00002PRCP06"
"07156099999","2010-07-25T01:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","010,1,N,0041,1","99999,9,9,N","999999,9,N,1","+0190,1","+0108,1","10205,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10114,1","8,1,007,1,+999,9",,,,"SYN082AAXX  25014 07156 26/// /0108 10190 20108 30114 40205 58007 333 60005 90710 91112;",
"07156099999","2010-07-25T02:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","010,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0184,1","+0110,1","10202,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10111,1","8,1,009,1,+999,9",,,,"SYN082AAXX  25024 07156 26/// /0106 10184 20110 30111 40202 58009 333 60005 90710 91113;",
"07156099999","2010-07-25T03:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","350,1,N,0026,1","99999,9,9,N","999999,9,N,1","+0183,1","+0106,1","10199,1","03,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10108,1","6,1,011,1,+999,9",,,"4,01,0051,9,999","SYN092AAXX  25034 07156 26/// /3505 10183 20106 30108 40199 56011 333 60007 90710 91110 555 60005;",
"07156099999","2010-07-25T04:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","340,1,N,0021,1","01800,1,9,N","012000,1,N,1","+0182,1","+0106,1","10198,1","01,0000,9,1",,,,"06,000,9,1",,,"01,1,+00900,1,08,1","07,1,+01800,1,06,1",,"08,99,1,08,1,08,1,00800,1,99,9,99,9",,,,,,"99999,9,10107,1","6,1,007,1,+999,9",,,"4,01,0051,9,999","SYN106AAXX  25044 07156 22562 83404 10182 20106 30107 40198 56007 888// 333 60005 81830 87656 90710 91110 93100;",
"07156099999","2010-07-25T05:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","360,1,N,0021,1","01800,1,9,N","012000,1,N,1","+0180,1","+0108,1","10199,1","01,0000,9,1",,,,"06,000,9,1",,,"08,1,+01800,1,06,1",,,"08,99,1,08,1,08,1,01750,1,99,9,99,9",,,,,,"99999,9,10108,1","5,1,003,1,+999,9",,,"4,01,0051,9,999","SYN100AAXX  25054 07156 22762 83604 10180 20108 30108 40199 55003 888// 333 60005 88656 90710 91110 93100;",
"07156099999","2010-07-25T06:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","999,9,C,0000,1","01500,1,9,N","012000,1,N,1","+0175,1","+0117,1","10198,1","03,9999,9,9","12,9999,9,9","24,9999,9,9",,"99,000,9,1","6,1,06,1","2,1,06,1","01,1,+00480,1,08,1","07,1,+01500,1,06,1",,"07,99,1,07,1,08,1,00450,1,99,9,99,9","0270,9","01,9","999,+0160,9","999,M,+0227,1","999,N,+0175,1","99999,9,10107,1","4,1,000,1,+999,9","21,1",,"4,01,0036,9,999","SYN158AAXX  25064 07156 01462 70000 10175 20117 30107 40198 54001 69902 72162 878// 333 10227 20175 30016 55045 69907 79999 81816 87650 90710 91107 93100 555 69905;","Q01  00002PRCP24Q02  00002PRCP12Q03  99992PRCP03Q04  00002PRCP12Q05  00002PRCP24"
"07156099999","2010-07-25T07:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","280,1,N,0015,1","01800,1,9,N","015000,1,N,1","+0186,1","+0114,1","10195,1","01,0000,9,1",,,,"06,000,9,1",,,"07,1,+01800,1,06,1",,,"07,99,1,07,1,05,1,01750,1,99,9,99,9",,,,,,"99999,9,10104,1","8,1,003,1,+999,9",,,"4,01,0031,9,999","SYN100AAXX  25074 07156 22765 72803 10186 20114 30104 40195 58003 875// 333 60005 87656 90710 91106 93100;",
"07156099999","2010-07-25T08:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","290,1,N,0015,1","01500,1,9,N","020000,1,N,1","+0183,1","+0111,1","10195,1","01,0000,9,1",,,,"06,000,9,1",,,"08,1,+01500,1,06,1",,,"08,99,1,08,1,05,1,01750,1,99,9,99,9",,,,,,"99999,9,10104,1","6,1,004,1,+999,9",,,"4,01,0036,9,999","SYN100AAXX  25084 07156 22770 82903 10183 20111 30104 40195 56004 885// 333 60005 88650 90710 91107 93100;",
"07156099999","2010-07-25T09:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","260,1,N,0010,1","01200,1,9,N","020000,1,N,1","+0188,1","+0114,1","10192,1","03,0000,9,1",,,,"99,000,9,1",,,"08,1,+01200,1,06,1",,,"08,99,1,08,1,05,1,01250,1,99,9,99,9",,,,,,"99999,9,10101,1","7,1,006,1,+999,9",,,"4,01,0046,9,999","SYN110AAXX  25094 07156 22670 82602 10188 20114 30101 40192 57006 885// 333 60007 88640 90710 91109 93100 555 60005;",
"07156099999","2010-07-25T10:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","250,1,N,0036,1","01200,1,9,N","020000,1,N,1","+0201,1","+0116,1","10191,1","01,0000,9,1",,,,"06,000,9,1",,,"01,1,+00990,1,08,1","08,1,+01200,1,06,1",,"08,99,1,08,1,08,1,01250,1,99,9,99,9",,,,,,"99999,9,10101,1","7,1,003,1,+999,9",,,"4,01,0062,9,999","SYN106AAXX  25104 07156 22670 82507 10201 20116 30101 40191 57003 888// 333 60005 81833 88640 90710 91112 93100;",
"07156099999","2010-07-25T11:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","310,1,N,0026,1","01380,1,9,N","020000,1,N,1","+0197,1","+0122,1","10187,1","01,0000,9,1",,,,"06,000,9,1",,,"02,1,+00990,1,06,1","08,1,+01380,1,06,1",,"08,99,1,08,1,05,1,01250,1,99,9,99,9",,,,,,"99999,9,10097,1","8,1,007,1,+999,9",,,"4,01,0067,9,999","SYN106AAXX  25114 07156 22670 83105 10197 20122 30097 40187 58007 885// 333 60005 82633 88646 90710 91113 93100;",
"07156099999","2010-07-25T12:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","290,1,N,0021,1","01380,1,9,N","020000,1,N,1","+0203,1","+0120,1","10183,1","03,0000,9,1","06,0000,2,1",,,"99,000,9,1",,,"04,1,+00990,1,06,1","08,1,+01380,1,06,1",,"08,99,1,08,1,05,1,01250,1,99,9,99,9",,,,,,"99999,9,10093,1","8,1,008,1,+999,9",,,"4,01,0077,9,999","SYN122AAXX  25124 07156 02670 82904 10203 20120 30093 40183 58008 60001 885// 333 60007 84633 88646 90710 91115 93100 555 60005;",
"07156099999","2010-07-25T13:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","300,1,N,0021,1","00990,1,9,N","020000,1,N,1","+0203,1","+0128,1","10182,1","01,0000,9,1",,,,"06,000,9,1",,,"05,1,+00990,1,08,1","08,1,+01380,1,06,1",,"08,99,1,08,1,08,1,01250,1,99,9,99,9",,,,,,"99999,9,10092,1","6,1,009,1,+999,9",,,"4,01,0072,9,999","SYN106AAXX  25134 07156 22670 83004 10203 20128 30092 40182 56009 888// 333 60005 85833 88646 90710 91114 93100;",
"07156099999","2010-07-25T14:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","290,1,N,0021,1","01380,1,9,N","020000,1,N,1","+0206,1","+0128,1","10180,1","01,0000,9,1",,,,"06,000,9,1",,,"01,1,+00990,1,08,1","08,1,+01380,1,06,1",,"08,99,1,08,1,08,1,01250,1,99,9,99,9",,,,,,"99999,9,10090,1","6,1,007,1,+999,9",,,"4,01,0077,9,999","SYN106AAXX  25144 07156 22670 82904 10206 20128 30090 40180 56007 888// 333 60005 81833 88646 90710 91115 93100;",
"07156099999","2010-07-25T15:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","310,1,N,0021,1","01500,1,9,N","020000,1,N,1","+0215,1","+0131,1","10176,1","03,0000,9,1",,,,"99,000,9,1",,,"01,1,+00990,1,08,1","07,1,+01500,1,06,1",,"07,99,1,07,1,08,1,01250,1,99,9,99,9",,,,,,"99999,9,10086,1","8,1,007,1,+999,9",,,"4,01,0067,9,999","SYN116AAXX  25154 07156 22670 73104 10215 20131 30086 40176 58007 878// 333 60007 81833 87650 90710 91113 93100 555 60005;",
"07156099999","2010-07-25T16:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","250,1,N,0015,1","99999,9,9,N","999999,9,N,1","+0218,1","+0134,1","10170,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10080,1","8,1,012,1,+999,9",,,,"SYN082AAXX  25164 07156 26/// /2503 10218 20134 30080 40170 58012 333 60005 90710 91110;",
"07156099999","2010-07-25T17:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","310,1,N,0021,1","99999,9,9,N","999999,9,N,1","+0219,1","+0127,1","10168,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10078,1","6,1,012,1,+999,9",,,,"SYN082AAXX  25174 07156 26/// /3104 10219 20127 30078 40168 56012 333 60005 90710 91112;",
"07156099999","2010-07-25T18:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","310,1,N,0036,1","99999,9,9,N","999999,9,N,1","+0217,1","+0123,1","10168,1","03,0000,9,1","12,0000,2,1",,,,,,,,,,,,,"999,M,+0222,1","999,N,+0175,1","99999,9,10078,1","6,1,008,1,+999,9",,,"4,01,0062,9,999","SYN110AAXX  25184 07156 06/// /3107 10217 20123 30078 40168 56008 60002 333 10222 20175 60007 90710 91112 555 60005;",
"07156099999","2010-07-25T19:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","010,1,N,0026,1","99999,9,9,N","999999,9,N,1","+0209,1","+0133,1","10170,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10080,1","5,1,000,1,+999,9",,,,"SYN082AAXX  25194 07156 26/// /0105 10209 20133 30080 40170 55000 333 60005 90710 91112;",
"07156099999","2010-07-25T20:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","350,1,N,0021,1","99999,9,9,N","999999,9,N,1","+0202,1","+0132,1","10172,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10082,1","3,1,004,1,+999,9",,,,"SYN082AAXX  25204 07156 26/// /3504 10202 20132 30082 40172 53004 333 60005 90710 91110;",
"07156099999","2010-07-25T21:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","340,1,N,0015,1","99999,9,9,N","999999,9,N,1","+0194,1","+0129,1","10172,1","03,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10082,1","1,1,004,1,+999,9",,,"4,01,0046,9,999","SYN092AAXX  25214 07156 26/// /3403 10194 20129 30082 40172 51004 333 60007 90710 91109 555 60005;",
"07156099999","2010-07-25T22:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","360,1,N,0015,1","99999,9,9,N","999999,9,N,1","+0184,1","+0130,1","10173,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10082,1","1,1,002,1,+999,9",,,,"SYN082AAXX  25224 07156 26/// /3603 10184 20130 30082 40173 51002 333 60005 90710 91105;",
"07156099999","2010-07-25T23:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","320,1,N,0015,1","99999,9,9,N","999999,9,N,1","+0190,1","+0130,1","10175,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10084,1","3,1,002,1,+999,9",,,,"SYN082AAXX  25234 07156 26/// /3203 10190 20130 30084 40175 53002 333 60005 90710 91107;",
"07156099999","2010-07-26T00:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","320,1,N,0015,1","99999,9,9,N","999999,9,N,1","+0184,1","+0130,1","10174,1","03,0000,9,1","06,0000,9,1",,,,,,,,,,,,,,,"99999,9,10083,1","0,1,001,1,+999,9",,,"4,01,0036,9,999","SYN098AAXX  26004 07156 06/// /3203 10184 20130 30083 40174 50001 60001 333 60007 90710 91107 555 60005;","Q01  00002PRCP06"
"07156099999","2010-07-26T01:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","320,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0179,1","+0132,1","10171,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10080,1","8,1,002,1,+999,9",,,,"SYN082AAXX  26014 07156 26/// /3206 10179 20132 30080 40171 58002 333 60005 90710 91111;",
"07156099999","2010-07-26T02:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","310,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0179,1","+0134,1","10165,1","01,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10074,1","8,1,010,1,+999,9",,,,"SYN082AAXX  26024 07156 26/// /3102 10179 20134 30074 40165 58010 333 60005 90710 91107;",
"07156099999","2010-07-26T03:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","260,1,N,0015,1","99999,9,9,N","999999,9,N,1","+0177,1","+0132,1","10164,1","03,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10073,1","6,1,010,1,+999,9",,,"4,01,0057,9,999","SYN092AAXX  26034 07156 26/// /2603 10177 20132 30073 40164 56010 333 60007 90710 91111 555 60005;",
"07156099999","2010-07-26T04:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","250,1,N,0021,1","01500,1,9,N","018000,1,N,1","+0173,1","+0138,1","10163,1","01,0000,9,1",,,,"06,000,9,1",,,"07,1,+01500,1,06,1",,,"07,99,1,07,1,05,1,01750,1,99,9,99,9",,,,,,"99999,9,10072,1","6,1,008,1,+999,9",,,"4,01,0041,9,999","SYN100AAXX  26044 07156 22768 72504 10173 20138 30072 40163 56008 875// 333 60005 87650 90710 91108 93100;",
"07156099999","2010-07-26T05:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","280,1,N,0015,1","01500,1,9,N","018000,1,N,1","+0171,1","+0142,1","10164,1","01,0000,9,1",,,,"06,000,9,1",,,"08,1,+01500,1,06,1",,,"08,99,1,08,1,05,1,01750,1,99,9,99,9",,,,,,"99999,9,10073,1","5,1,001,1,+999,9",,,"4,01,0041,9,999","SYN100AAXX  26054 07156 22768 82803 10171 20142 30073 40164 55001 885// 333 60005 88650 90710 91108 93100;",
"07156099999","2010-07-26T06:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","300,1,N,0015,1","00480,1,9,N","014000,1,N,1","+0172,1","+0143,1","10165,1","03,0000,9,1","12,0000,9,1","24,0000,9,1",,"99,000,9,1",,,"08,1,+00480,1,06,1",,,"08,99,1,08,1,05,1,00450,1,99,9,99,9","0018,9","01,9","999,+0150,9","999,M,+0217,1","999,N,+0169,1","99999,9,10074,1","3,1,001,1,+999,9",,,"4,01,0051,9,999","SYN146AAXX  26064 07156 02464 83003 10172 20143 30074 40165 53001 60002 885// 333 10217 20169 30015 55003 60007 70000 88616 90710 91110 93100 555 60005;","Q01  00002PRCP12"
"07156099999","2010-07-26T07:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","280,1,N,0021,1","00480,1,9,N","014000,1,N,1","+0173,1","+0144,1","10167,1","01,0000,2,1",,,,"06,000,9,1","6,1,99,9","2,1,99,9","08,1,+00480,1,06,1",,,"08,99,1,08,1,05,1,00450,1,99,9,99,9",,,,,,"99999,9,10076,1","3,1,004,1,+999,9","60,1",,"4,01,0057,9,999","SYN106AAXX  26074 07156 21464 82804 10173 20144 30076 40167 53004 76062 885// 333 69905 88616 90710 91111 93100;",
"07156099999","2010-07-26T08:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","290,1,N,0015,1","00600,1,9,N","014000,1,N,1","+0181,1","+0148,1","10169,1","01,0000,2,1",,,,"06,000,9,1","6,1,99,9","2,1,99,9","07,1,+00600,1,06,1",,,"07,99,1,07,1,05,1,00800,1,99,9,99,9",,,,,,"99999,9,10078,1","3,1,005,1,+999,9","21,1",,"4,01,0057,9,999","SYN106AAXX  26084 07156 21564 72903 10181 20148 30078 40169 53005 72162 875// 333 69905 87620 90710 91111 93100;",
"07156099999","2010-07-26T09:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","350,1,N,0015,1","00750,1,9,N","014000,1,N,1","+0203,1","+0144,1","10167,1","03,0000,2,1",,,,"99,000,9,1","6,1,03,1","2,1,03,1","07,1,+00750,1,06,1",,,"07,99,1,07,1,05,1,00800,1,99,9,99,9",,,,,,"99999,9,10077,1","1,1,003,1,+999,9","02,1",,"4,01,0046,9,999","SYN116AAXX  26094 07156 21564 73503 10203 20144 30077 40167 51003 70262 875// 333 69907 87625 90710 91109 93100 555 60005;",
"07156099999","2010-07-26T10:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","330,1,N,0010,1","00900,1,9,N","014000,1,N,1","+0221,1","+0142,1","10165,1","01,0000,9,1",,,,"06,000,9,1",,,"07,1,+00900,1,06,1",,,"07,99,1,07,1,05,1,00800,1,99,9,99,9",,,,,,"99999,9,10076,1","0,1,000,1,+999,9",,,"4,01,0062,9,999","SYN100AAXX  26104 07156 22564 73302 10221 20142 30076 40165 50000 875// 333 60005 87630 90710 91112 93100;",
"07156099999","2010-07-26T11:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","330,1,N,0015,1","00990,1,9,N","014000,1,N,1","+0221,1","+0140,1","10164,1","01,0000,9,1",,,,"06,000,9,1",,,"07,1,+00990,1,06,1",,,"07,99,1,07,1,05,1,01250,1,99,9,99,9",,,,,,"99999,9,10075,1","7,1,003,1,+999,9",,,"4,01,0051,9,999","SYN100AAXX  26114 07156 22664 73303 10221 20140 30075 40164 57003 875// 333 60005 87633 90710 91110 93100;",
"07156099999","2010-07-26T12:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","300,1,N,0021,1","01290,1,9,N","014000,1,N,1","+0229,1","+0139,1","10161,1","03,0000,9,1","06,0000,2,1",,,"99,000,9,1","6,1,06,1","2,1,06,1","01,1,+00990,1,08,1","07,1,+01290,1,06,1",,"07,99,1,07,1,08,1,01250,1,99,9,99,9",,,,,,"99999,9,10072,1","8,1,005,1,+999,9","03,1",,"4,01,0072,9,999","SYN128AAXX  26124 07156 01664 73004 10229 20139 30072 40161 58005 69901 70362 878// 333 60007 81833 87643 90710 91114 93100 555 60005;",
"07156099999","2010-07-26T13:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","290,1,N,0041,1","01500,1,9,N","014000,1,N,1","+0231,1","+0141,1","10161,1","01,0000,9,1",,,,"06,000,9,1",,,"01,1,+00990,1,08,1","07,1,+01500,1,06,1",,"08,99,1,08,1,08,1,01250,1,99,9,99,9",,,,,,"99999,9,10072,1","6,1,004,1,+999,9",,,"4,01,0098,9,999","SYN106AAXX  26134 07156 22664 82908 10231 20141 30072 40161 56004 888// 333 60005 81833 87650 90710 91119 93100;",
"07156099999","2010-07-26T14:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","290,1,N,0046,1","01500,1,9,N","018000,1,N,1","+0240,1","+0147,1","10160,1","01,0000,9,1",,,,"06,000,9,1",,,"01,1,+00990,1,08,1","07,1,+01500,1,06,1",,"08,99,1,08,1,08,1,01250,1,99,9,99,9",,,,,,"99999,9,10071,1","6,1,004,1,+999,9",,,"4,01,0103,9,999","SYN106AAXX  26144 07156 22668 82909 10240 20147 30071 40160 56004 888// 333 60005 81833 87650 90710 91120 93100;",
"07156099999","2010-07-26T15:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","290,1,N,0036,1","01500,1,9,N","020000,1,N,1","+0230,1","+0146,1","10162,1","03,0000,9,1",,,,"99,000,9,1",,,"01,1,+01380,1,08,1","06,1,+01500,1,06,1",,"06,99,1,06,1,08,1,01250,1,00,1,00,1",,,,,,"99999,9,10073,1","3,1,001,1,+999,9",,,"4,01,0098,9,999","SYN116AAXX  26154 07156 22670 62907 10230 20146 30073 40162 53001 86800 333 60007 81846 86650 90710 91119 93100 555 60005;",
